scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
exact_bt_mild_shift,0,marginal_bt,6-7,1.11247143849232,0.9763336502721969,1.519247969868434,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,source_contextual_bt,6-7,1.11247143849232,1.1746843737444808,1.8229039918437193,0.0,1.0,1.0,0.0
exact_bt_mild_shift,0,fixed_target_contextual_bt,6-7,1.11247143849232,1.014350918951774,1.7307280897028883,1.0,1.0,1.0,0.0
exact_bt_mild_shift,0,ss_cbt,6-7,1.11247143849232,1.2089848762191266,1.5360941324355357,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-1,-1.6273206572741912,-1.7088068672897843,-1.1003626187373376,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-1,-1.6273206572741912,-1.7995523261604882,-1.1389650362753483,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-1,-1.6273206572741912,-1.782574093337163,-1.079119414267964,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,0-1,-1.6273206572741912,-1.5634702906832312,-1.2982232169218957,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-2,0.9120662491426353,0.7524568091559445,1.2497634326000853,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-2,0.9120662491426353,1.1191959973528913,1.7318898580788735,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-2,0.9120662491426353,0.8274590717715858,1.431532253052751,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,0-2,0.9120662491426353,0.7986287302804909,1.4603625945438454,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-3,0.7627188727077844,0.7935724979631409,1.3059540072592697,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-3,0.7627188727077844,1.0381623025939164,1.6715104164996433,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-3,0.7627188727077844,0.8873957834824966,1.5438907350686397,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,0-3,0.7627188727077844,0.7872544526388179,1.6440320659123184,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-4,0.24431195222500438,0.3812900887572149,0.8608943674043517,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-4,0.24431195222500438,0.5874691774378883,1.1380927118656832,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-4,0.24431195222500438,0.43236525916994617,1.0062289392342345,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,0-4,0.24431195222500438,0.5238431537692648,0.9147510446349155,0.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-5,0.06890781335507275,-0.11645075257246926,0.37766631348335433,1.0,0.0,0.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-5,0.06890781335507275,0.015381430289009623,0.5739283688113249,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-5,0.06890781335507275,-0.09529838618739281,0.5054908062043397,1.0,0.0,0.0,0.0
exact_bt_mild_shift,1,ss_cbt,0-5,0.06890781335507275,0.02356182522833382,0.3866305947886132,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-6,0.33844810570825445,0.0024253542860089294,0.5068530127757738,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-6,0.33844810570825445,0.10588756293151486,0.6964905154429768,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-6,0.33844810570825445,0.27583268939144867,0.9159417547243416,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,ss_cbt,0-6,0.33844810570825445,0.3367235481432894,0.8550508959725007,1.0,1.0,1.0,0.0
exact_bt_mild_shift,1,marginal_bt,0-7,-0.6991323358645599,-0.26770107821463174,0.2283664436868147,0.0,0.0,0.0,0.0
exact_bt_mild_shift,1,source_contextual_bt,0-7,-0.6991323358645599,-0.17197804595500202,0.40017437844301884,0.0,0.0,0.0,0.0
exact_bt_mild_shift,1,fixed_target_contextual_bt,0-7,-0.6991323358645599,-0.39100231418386067,0.21320165367678834,0.0,0.0,0.0,0.0
