scenario,replicate,method,pair,true_contrast,lower,upper,coverage,declared,correct_declaration,false_stable
misspecified_shift,30,marginal_bt,0-5,0.03182413246584134,-0.37129269715014823,0.13447748488524316,1.0,0.0,0.0,0.0
misspecified_shift,30,source_contextual_bt,0-5,0.03182413246584134,-0.48406335797512456,0.20525801247212494,1.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,0-5,0.03182413246584134,-0.6677380740226768,0.17139527800466722,1.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,0-5,0.03182413246584134,-0.6677380740226768,0.17139527800466722,1.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,0-5,0.03182413246584134,-0.8606802622160517,0.36433746619804197,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,0-6,-1.647802851598846,-2.1574107888980163,-1.4956742046087121,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,0-6,-1.647802851598846,-2.4229750030574904,-1.6091757250179841,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,0-6,-1.647802851598846,-2.4902953221541564,-1.498199898113723,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,0-6,-1.647802851598846,-2.4902953221541564,-1.498199898113723,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,0-6,-1.647802851598846,-2.5739512791723103,-1.4145439410955691,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,0-7,1.0142785043438765,-0.5564651757568366,-0.012162857784096037,0.0,1.0,0.0,1.0
misspecified_shift,30,source_contextual_bt,0-7,1.0142785043438765,-0.7853116459891998,-0.11184165277390362,0.0,1.0,0.0,1.0
misspecified_shift,30,fixed_target_contextual_bt,0-7,1.0142785043438765,-0.17944292086443314,0.7242621131209638,0.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,0-7,1.0142785043438765,-0.17944292086443314,0.7242621131209638,0.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,0-7,1.0142785043438765,-0.4075335916272941,0.9523527838838247,0.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,1-2,0.9506644802396701,1.22100313335343,1.7203011978558778,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,1-2,0.9506644802396701,1.2588853226673684,1.806732615006194,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,1-2,0.9506644802396701,0.24889295782119103,1.161226803544622,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1-2,0.9506644802396701,0.24889295782119103,1.161226803544622,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,1-2,0.9506644802396701,-0.024887788722789073,1.435007550088602,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,1-3,1.343982494558804,0.7608525048439018,1.3027065823691486,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,1-3,1.343982494558804,0.641003608870467,1.2425292386775717,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,1-3,1.343982494558804,0.4047715107867682,1.770860785930021,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1-3,1.343982494558804,0.4047715107867682,1.770860785930021,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,1-3,1.343982494558804,0.21179099928063927,1.9638412974361499,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,1-4,-0.4500377998071725,-0.5115908474258328,-0.03265085202806947,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,1-4,-0.4500377998071725,-0.5354587485822417,0.0015015921686492573,1.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,1-4,-0.4500377998071725,-1.3373857112167715,-0.17144277613756875,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1-4,-0.4500377998071725,-1.3373857112167715,-0.17144277613756875,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,1-4,-0.4500377998071725,-1.4709166454433324,-0.03791184191100749,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,1-5,0.3425513725163846,0.4072066283825212,0.9413742491644858,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,1-5,0.3425513725163846,0.5258003660292121,1.1753936797870776,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,1-5,0.3425513725163846,-0.5675991695227058,0.48239506388009873,1.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1-5,0.3425513725163846,-0.5675991695227058,0.48239506388009873,1.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,1-5,0.3425513725163846,-0.905964403613827,0.8207602979712201,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,1-6,-1.3370756115483027,-1.3653816148650264,-0.7023072888297899,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,1-6,-1.3370756115483027,-1.4058524029286326,-0.646298933827552,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,1-6,-1.3370756115483027,-2.316175971389108,-1.2611805585033693,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1-6,-1.3370756115483027,-2.316175971389108,-1.2611805585033693,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,1-6,-1.3370756115483027,-2.56767506101014,-1.009681468882338,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,1-7,1.3250057443944199,0.24167910778270785,0.7750889484882715,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,1-7,1.3250057443944199,0.23196850012135423,0.850877592434832,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,1-7,1.3250057443944199,-0.08478818674379479,1.040746069375728,0.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,1-7,1.3250057443944199,-0.08478818674379479,1.040746069375728,0.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,1-7,1.3250057443944199,-0.10862309725124192,1.0645809798831751,0.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,2-3,0.39331801431913394,-0.6825947139554382,-0.19515053004081898,0.0,1.0,0.0,1.0
misspecified_shift,30,source_contextual_bt,2-3,0.39331801431913394,-0.8716419017105458,-0.3104431884149784,0.0,1.0,0.0,1.0
misspecified_shift,30,fixed_target_contextual_bt,2-3,0.39331801431913394,-0.11282750471869868,0.8783400400696748,1.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,2-3,0.39331801431913394,-0.11282750471869868,0.8783400400696748,1.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,2-3,0.39331801431913394,-0.4265659211433586,1.192078456494335,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,2-4,-1.4007022800468425,-1.9932340733235194,-1.4923119573396906,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,2-4,-1.4007022800468425,-2.0971230261425067,-1.5024520679446485,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,2-4,-1.4007022800468425,-2.0411588640915332,-0.87778938462862,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,2-4,-1.4007022800468425,-2.0411588640915332,-0.87778938462862,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,2-4,-1.4007022800468425,-2.1844108585051707,-0.7345373902149821,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,2-5,-0.6081131077232855,-1.0784670601374757,-0.5142563935248248,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,2-5,-0.6081131077232855,-1.0446304956408305,-0.31979339621644254,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,2-5,-0.6081131077232855,-1.2980965144295633,-0.1972273525788566,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,2-5,-0.6081131077232855,-1.2980965144295633,-0.1972273525788566,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,2-5,-0.6081131077232855,-1.6376215781213346,0.14229771111291445,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,2-6,-2.2877400917879727,-2.8594300650835627,-2.1495631698205613,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,2-6,-2.2877400917879727,-2.9763093722604053,-2.141459902169342,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,2-6,-2.2877400917879727,-3.071751479740242,-1.9157248115180474,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,2-6,-2.2877400917879727,-3.071751479740242,-1.9157248115180474,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,2-6,-2.2877400917879727,-3.275806172190835,-1.7116701190674544,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,2-7,0.37434126415474983,-1.2391833469383298,-0.6853529279999986,0.0,1.0,0.0,1.0
misspecified_shift,30,source_contextual_bt,2-7,0.37434126415474983,-1.330806563122746,-0.6519652819946304,0.0,1.0,0.0,1.0
misspecified_shift,30,fixed_target_contextual_bt,2-7,0.37434126415474983,-0.8093523301877654,0.3551904514538857,0.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,2-7,0.37434126415474983,-0.8093523301877654,0.3551904514538857,0.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,2-7,0.37434126415474983,-1.0652258901428533,0.6110640114089736,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,3-4,-1.7940202943659764,-1.5532991960064029,-1.0545015906605497,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,3-4,-1.7940202943659764,-1.491386694967367,-0.9261033089942639,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,3-4,-1.7940202943659764,-2.449966231358208,-1.2344945527129214,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,3-4,-1.7940202943659764,-2.449966231358208,-1.2344945527129214,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,3-4,-1.7940202943659764,-2.696277431957898,-0.9881833521132313,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,3-5,-1.0014311220424192,-0.6340906687368004,-0.08088754092924294,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,3-5,-1.0014311220424192,-0.4565015163874619,0.2741627146557128,0.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,3-5,-1.0014311220424192,-1.7499995353536753,-0.5108368670057211,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,3-5,-1.0014311220424192,-1.7499995353536753,-0.5108368670057211,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,3-5,-1.0014311220424192,-2.2096825140591267,-0.05115388830027001,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,3-6,-2.681058106107107,-2.4203237902390096,-1.7109242006688563,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,3-6,-2.681058106107107,-2.39201784142764,-1.5436663428765836,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,3-6,-2.681058106107107,-3.539175735501494,-2.2138130911077725,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,3-6,-2.681058106107107,-3.539175735501494,-2.2138130911077725,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,3-6,-2.681058106107107,-3.9034550914956543,-1.8495337351136114,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,3-7,-0.01897675016438405,-0.8192992364109448,-0.22749179453112617,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,3-7,-0.01897675016438405,-0.7562820354279763,-0.04440471956387604,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,3-7,-0.01897675016438405,-1.2658452498656605,0.04617083578080439,1.0,0.0,0.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,3-7,-0.01897675016438405,-1.2658452498656605,0.04617083578080439,1.0,0.0,0.0,0.0
misspecified_shift,30,ss_cbt,3-7,-0.01897675016438405,-1.4552854076673711,0.23561099358251492,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,4-5,0.7925891723235573,0.7042474206967042,1.188575156304205,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,4-5,0.7925891723235573,0.7963049769689079,1.4388462252609744,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,4-5,0.7925891723235573,0.23251815146885774,1.1911062302428752,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,4-5,0.7925891723235573,0.23251815146885774,1.1911062302428752,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,4-5,0.7925891723235573,-0.031182133634245768,1.4548065153459788,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,4-6,-0.8870378117411302,-1.0805945029493065,-0.4428527012916074,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,4-6,-0.8870378117411302,-1.1421061781298856,-0.3760880022127066,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,4-6,-0.8870378117411302,-1.6069775950074523,-0.46155044753068497,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,4-6,-0.8870378117411302,-1.6069775950074523,-0.46155044753068497,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,4-6,-0.8870378117411302,-1.7352075088693777,-0.33332053366875924,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,4-7,1.7750435442015926,0.5060518335538664,1.0549579221710152,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,4-7,1.7750435442015926,0.4825818078107293,1.1342214411590494,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,4-7,1.7750435442015926,0.7225634587129051,1.7422229112733678,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,4-7,1.7750435442015926,0.7225634587129051,1.7422229112733678,0.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,4-7,1.7750435442015926,0.6033993573708176,1.8613870126154552,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,5-6,-1.6796269840646874,-2.0075732889521767,-1.408696492289646,1.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,5-6,-1.6796269840646874,-2.2077674610048055,-1.5455779215676693,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,5-6,-1.6796269840646874,-2.218537424608147,-1.2736149996417232,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,5-6,-1.6796269840646874,-2.218537424608147,-1.2736149996417232,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,5-6,-1.6796269840646874,-2.354007795849325,-1.1381446284005454,1.0,1.0,1.0,0.0
misspecified_shift,30,marginal_bt,5-7,0.9824543718780352,-0.4284402246790222,0.09662740340299455,0.0,0.0,0.0,0.0
misspecified_shift,30,source_contextual_bt,5-7,0.9824543718780352,-0.609635249848973,-0.008712703411130729,0.0,1.0,0.0,1.0
misspecified_shift,30,fixed_target_contextual_bt,5-7,0.9824543718780352,0.015758433858602983,1.0254035544159372,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,5-7,0.9824543718780352,0.015758433858602983,1.0254035544159372,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,5-7,0.9824543718780352,-0.30823996734804454,1.349401955622585,1.0,0.0,0.0,0.0
misspecified_shift,30,marginal_bt,6-7,2.6620813559427225,1.2327660803924343,1.8516908795733613,0.0,1.0,1.0,0.0
misspecified_shift,30,source_contextual_bt,6-7,2.6620813559427225,1.2401465037292436,1.8948509255831276,0.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_contextual_bt,6-7,2.6620813559427225,1.7344490707555378,2.798865341768872,1.0,1.0,1.0,0.0
misspecified_shift,30,fixed_target_ci_certified_bt,6-7,2.6620813559427225,1.7344490707555378,2.798865341768872,1.0,1.0,1.0,0.0
misspecified_shift,30,ss_cbt,6-7,2.6620813559427225,1.49731681401898,3.03599759850543,1.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,0-1,-0.5116175904639073,0.5305453519317379,1.0613714183823482,0.0,1.0,0.0,1.0
misspecified_shift,31,source_contextual_bt,0-1,-0.5116175904639073,0.7564193943873497,1.4897492437238826,0.0,1.0,0.0,1.0
misspecified_shift,31,fixed_target_contextual_bt,0-1,-0.5116175904639073,-0.3866325973970994,0.4415469973796891,0.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-1,-0.5116175904639073,-0.3866325973970994,0.4415469973796891,0.0,0.0,0.0,0.0
misspecified_shift,31,ss_cbt,0-1,-0.5116175904639073,-0.8107881352482216,0.865702535230811,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,0-2,-0.0772913832187564,1.1705002697263884,1.7374947646065313,0.0,1.0,0.0,1.0
misspecified_shift,31,source_contextual_bt,0-2,-0.0772913832187564,1.3688436529547907,2.168276579679477,0.0,1.0,0.0,1.0
misspecified_shift,31,fixed_target_contextual_bt,0-2,-0.0772913832187564,0.403811777960824,1.450811177225829,0.0,1.0,0.0,1.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-2,-0.0772913832187564,0.403811777960824,1.450811177225829,0.0,1.0,0.0,1.0
misspecified_shift,31,ss_cbt,0-2,-0.0772913832187564,0.1445834522944338,1.710039502892219,0.0,1.0,0.0,1.0
misspecified_shift,31,marginal_bt,0-3,0.08374480353332905,1.0355505043598097,1.7120521729818412,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,0-3,0.08374480353332905,1.2495176488277484,2.091012360498265,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,0-3,0.08374480353332905,0.25748829952790053,1.300550370769844,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-3,0.08374480353332905,0.25748829952790053,1.300550370769844,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,0-3,0.08374480353332905,-0.12589061456719264,1.6839292848649374,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,0-4,0.6716177496385727,2.01644791844051,2.7301456936698014,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,0-4,0.6716177496385727,2.5630187972318006,3.37566249106477,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,0-4,0.6716177496385727,1.3746439464929037,2.2932368257566313,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-4,0.6716177496385727,1.3746439464929037,2.2932368257566313,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,0-4,0.6716177496385727,1.0508296630467404,2.6170511092027944,0.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,0-5,-0.7638451843367398,0.9166425374153069,1.5077406743090767,0.0,1.0,0.0,1.0
misspecified_shift,31,source_contextual_bt,0-5,-0.7638451843367398,1.1302887738794922,1.8648470491619653,0.0,1.0,0.0,1.0
misspecified_shift,31,fixed_target_contextual_bt,0-5,-0.7638451843367398,-0.39885132547173247,0.49703937846312946,0.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-5,-0.7638451843367398,-0.39885132547173247,0.49703937846312946,0.0,0.0,0.0,0.0
misspecified_shift,31,ss_cbt,0-5,-0.7638451843367398,-0.8890424888163135,0.9872305418077107,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,0-6,0.4473401994775784,2.375882692158121,3.0036152676597645,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,0-6,0.4473401994775784,2.7902319334848054,3.508419855717068,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,0-6,0.4473401994775784,1.1081598353027609,1.842625388659648,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-6,0.4473401994775784,1.1081598353027609,1.842625388659648,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,0-6,0.4473401994775784,0.59757391909953,2.353211304862879,0.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,0-7,0.15005140536992329,1.89440020275988,2.563280132983751,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,0-7,0.15005140536992329,2.257828180865935,3.047367314802226,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,0-7,0.15005140536992329,0.9159110881336481,1.7864631450439947,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,0-7,0.15005140536992329,0.9159110881336481,1.7864631450439947,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,0-7,0.15005140536992329,0.523897967301316,2.1784762658763266,0.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,1-2,0.4343262072451509,0.4119223641839169,0.9041558998349166,1.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,1-2,0.4343262072451509,0.3407166221098662,0.9502349724131692,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,1-2,0.4343262072451509,0.3883260970643271,1.411382458139736,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,1-2,0.4343262072451509,0.3883260970643271,1.411382458139736,1.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,1-2,0.4343262072451509,0.18862771773560816,1.6110808374684549,1.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,1-3,0.5953623939972363,0.27140843256169334,0.8842774744658713,1.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,1-3,0.5953623939972363,0.17795538437187047,0.9164059868429106,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,1-3,0.5953623939972363,0.213756140412233,1.2893681299029218,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,1-3,0.5953623939972363,0.213756140412233,1.2893681299029218,1.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,1-3,0.5953623939972363,-0.09204062701753524,1.5951648973326904,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,1-4,1.18323534010248,1.253300894175298,1.9013759476209273,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,1-4,1.18323534010248,1.4560174844326657,2.236495165752672,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,1-4,1.18323534010248,1.297499601362826,2.315466770904119,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,1-4,1.18323534010248,1.297499601362826,2.315466770904119,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,1-4,1.18323534010248,1.0270924965505275,2.5858738757164175,1.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,1-5,-0.2522275938728324,0.12937828388943856,0.7030881575208587,0.0,1.0,0.0,1.0
misspecified_shift,31,source_contextual_bt,1-5,-0.2522275938728324,-0.007963596393449845,0.756930781323675,0.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,1-5,-0.2522275938728324,-0.46239758140205844,0.5056712344108657,1.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,1-5,-0.2522275938728324,-0.46239758140205844,0.5056712344108657,1.0,0.0,0.0,0.0
misspecified_shift,31,ss_cbt,1-5,-0.2522275938728324,-0.7265378233858553,0.7698114763946626,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,1-6,0.9589577899414856,1.6115684046772445,2.1760127848265545,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,1-6,0.9589577899414856,1.7040445371772117,2.3484386139134283,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,1-6,0.9589577899414856,1.0479254516452172,1.8479453723346018,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,1-6,0.9589577899414856,1.0479254516452172,1.8479453723346018,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,1-6,0.9589577899414856,0.7317041583114101,2.164166665668409,1.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,1-7,0.6616689958338307,1.1433966207429922,1.7223669446865526,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,1-7,0.6616689958338307,1.2160859039842111,1.8429409535727168,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,1-7,0.6616689958338307,0.8373030854344015,1.810156747760651,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,1-7,0.6616689958338307,0.8373030854344015,1.810156747760651,0.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,1-7,0.6616689958338307,0.4695480872784524,2.1779117459166,1.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,2-3,0.16103618675208542,-0.3291404803089619,0.16874812331769307,1.0,0.0,0.0,0.0
misspecified_shift,31,source_contextual_bt,2-3,0.16103618675208542,-0.4121536146200235,0.21556339131176921,1.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,2-3,0.16103618675208542,-0.61314717764716,0.316562892758252,1.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,2-3,0.16103618675208542,-0.61314717764716,0.316562892758252,1.0,0.0,0.0,0.0
misspecified_shift,31,ss_cbt,2-3,0.16103618675208542,-1.0049085699008555,0.7083242850119474,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,2-4,0.748909132857329,0.6192092706897318,1.2193893070876602,1.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,2-4,0.748909132857329,0.8246776125877079,1.5768834430745944,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,2-4,0.748909132857329,0.36104109650789407,1.4522167205549878,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,2-4,0.748909132857329,0.36104109650789407,1.4522167205549878,1.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,2-4,0.748909132857329,0.21745116668120712,1.5958066503816746,1.0,1.0,1.0,0.0
misspecified_shift,31,marginal_bt,2-5,-0.6865538011179834,-0.5266247744002457,0.0430129517917095,0.0,0.0,0.0,0.0
misspecified_shift,31,source_contextual_bt,2-5,-0.6865538011179834,-0.6607175775218641,0.11873316792905397,0.0,0.0,0.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,2-5,-0.6865538011179834,-1.4122269321532082,-0.34420797004204795,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,2-5,-0.6865538011179834,-1.4122269321532082,-0.34420797004204795,1.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,2-5,-0.6865538011179834,-1.7727491811465597,0.016314278951303884,1.0,0.0,0.0,0.0
misspecified_shift,31,marginal_bt,2-6,0.5246315826963348,0.9868546262531177,1.484648299231848,0.0,1.0,1.0,0.0
misspecified_shift,31,source_contextual_bt,2-6,0.5246315826963348,1.0590364068286982,1.7024951497389074,0.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_contextual_bt,2-6,0.5246315826963348,0.03732358738214481,1.0588386813936106,1.0,1.0,1.0,0.0
misspecified_shift,31,fixed_target_ci_certified_bt,2-6,0.5246315826963348,0.03732358738214481,1.0588386813936106,1.0,1.0,1.0,0.0
misspecified_shift,31,ss_cbt,2-6,0.5246315826963348,-0.31112258482952504,1.4072848536052809,1.0,0.0,0.0,0.0
