scenario,replicate,radius,method,robust_pair_precision,robust_pair_recall,false_robust_rate,topk_precision,topk_recall,topk_f1,avg_set_size,matched_ci_z
misspecified_shift,18,0.08,fixed_target_ci_certified_bt,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.08,fixed_target_ci_matched_bt,0.9259259259259259,0.8928571428571429,0.07407407407407407,1.0,1.0,1.0,3.0,0.25
misspecified_shift,18,0.08,ss_cbt,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.18,fixed_target_ci_certified_bt,0.9583333333333334,0.8518518518518519,0.041666666666666664,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.18,fixed_target_ci_matched_bt,0.8888888888888888,0.8888888888888888,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,18,0.18,ss_cbt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.28,fixed_target_ci_certified_bt,0.9583333333333334,0.8518518518518519,0.041666666666666664,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.28,fixed_target_ci_matched_bt,0.8888888888888888,0.8888888888888888,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,18,0.28,ss_cbt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.38,fixed_target_ci_certified_bt,0.9583333333333334,0.8846153846153846,0.041666666666666664,1.0,1.0,1.0,3.0,
misspecified_shift,18,0.38,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,18,0.38,ss_cbt,1.0,0.8461538461538461,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,19,0.0,fixed_target_ci_certified_bt,0.55,0.39285714285714285,0.45,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.0,fixed_target_ci_matched_bt,0.6296296296296297,0.6071428571428571,0.37037037037037035,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,19,0.0,ss_cbt,0.55,0.39285714285714285,0.45,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,19,0.08,fixed_target_ci_certified_bt,0.5,0.4,0.5,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.08,fixed_target_ci_matched_bt,0.5384615384615384,0.56,0.46153846153846156,0.0,0.0,0.0,2.0,0.35
misspecified_shift,19,0.08,ss_cbt,0.5263157894736842,0.4,0.47368421052631576,0.0,0.0,0.0,2.0,
misspecified_shift,19,0.18,fixed_target_ci_certified_bt,0.45,0.4090909090909091,0.55,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.18,fixed_target_ci_matched_bt,0.5217391304347826,0.5454545454545454,0.4782608695652174,0.0,0.0,0.0,1.0,1.1
misspecified_shift,19,0.18,ss_cbt,0.5333333333333333,0.36363636363636365,0.4666666666666667,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.28,fixed_target_ci_certified_bt,0.45,0.5294117647058824,0.55,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.28,fixed_target_ci_matched_bt,0.5217391304347826,0.7058823529411765,0.4782608695652174,0.0,0.0,0.0,1.0,1.1
misspecified_shift,19,0.28,ss_cbt,0.5384615384615384,0.4117647058823529,0.46153846153846156,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.38,fixed_target_ci_certified_bt,0.45,0.6428571428571429,0.55,0.0,0.0,0.0,1.0,
misspecified_shift,19,0.38,fixed_target_ci_matched_bt,0.4782608695652174,0.7857142857142857,0.5217391304347826,0.0,0.0,0.0,1.0,1.1
misspecified_shift,19,0.38,ss_cbt,0.5384615384615384,0.5,0.46153846153846156,0.0,0.0,0.0,1.0,
misspecified_shift,20,0.0,fixed_target_ci_certified_bt,0.8695652173913043,0.7142857142857143,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,20,0.0,fixed_target_ci_matched_bt,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,20,0.0,ss_cbt,0.8695652173913043,0.7142857142857143,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,20,0.08,fixed_target_ci_certified_bt,0.8695652173913043,0.7407407407407407,0.13043478260869565,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.08,fixed_target_ci_matched_bt,0.8571428571428571,0.8888888888888888,0.14285714285714285,0.6666666666666666,1.0,0.8,3.0,0.25
misspecified_shift,20,0.08,ss_cbt,0.8571428571428571,0.6666666666666666,0.14285714285714285,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.18,fixed_target_ci_certified_bt,0.8695652173913043,0.7692307692307693,0.13043478260869565,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.18,fixed_target_ci_matched_bt,0.8571428571428571,0.9230769230769231,0.14285714285714285,0.6666666666666666,1.0,0.8,3.0,0.25
misspecified_shift,20,0.18,ss_cbt,0.9473684210526315,0.6923076923076923,0.05263157894736842,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.28,fixed_target_ci_certified_bt,0.8260869565217391,0.7916666666666666,0.17391304347826086,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.28,fixed_target_ci_matched_bt,0.7857142857142857,0.9166666666666666,0.21428571428571427,0.6666666666666666,1.0,0.8,3.0,0.25
misspecified_shift,20,0.28,ss_cbt,0.9444444444444444,0.7083333333333334,0.05555555555555555,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.38,fixed_target_ci_certified_bt,0.8260869565217391,0.8636363636363636,0.17391304347826086,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,20,0.38,fixed_target_ci_matched_bt,0.75,0.9545454545454546,0.25,0.6666666666666666,1.0,0.8,3.0,0.25
misspecified_shift,20,0.38,ss_cbt,0.9411764705882353,0.7272727272727273,0.058823529411764705,1.0,1.0,1.0,2.0,
misspecified_shift,21,0.0,fixed_target_ci_certified_bt,0.9565217391304348,0.7857142857142857,0.043478260869565216,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,21,0.0,fixed_target_ci_matched_bt,0.9642857142857143,0.9642857142857143,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
misspecified_shift,21,0.0,ss_cbt,0.9565217391304348,0.7857142857142857,0.043478260869565216,1.0,1.0,1.0,3.0,
misspecified_shift,21,0.08,fixed_target_ci_certified_bt,0.9565217391304348,0.7857142857142857,0.043478260869565216,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,21,0.08,fixed_target_ci_matched_bt,0.9642857142857143,0.9642857142857143,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
misspecified_shift,21,0.08,ss_cbt,0.9565217391304348,0.7857142857142857,0.043478260869565216,1.0,1.0,1.0,3.0,
misspecified_shift,21,0.18,fixed_target_ci_certified_bt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,21,0.18,fixed_target_ci_matched_bt,0.9615384615384616,0.9259259259259259,0.038461538461538464,1.0,0.6666666666666666,0.8,2.0,0.6000000000000001
misspecified_shift,21,0.18,ss_cbt,1.0,0.7777777777777778,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,21,0.28,fixed_target_ci_certified_bt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,21,0.28,fixed_target_ci_matched_bt,0.9615384615384616,0.9259259259259259,0.038461538461538464,1.0,0.6666666666666666,0.8,2.0,0.6000000000000001
misspecified_shift,21,0.28,ss_cbt,1.0,0.7037037037037037,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,21,0.38,fixed_target_ci_certified_bt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,21,0.38,fixed_target_ci_matched_bt,0.9615384615384616,0.9259259259259259,0.038461538461538464,1.0,0.6666666666666666,0.8,2.0,0.6000000000000001
misspecified_shift,21,0.38,ss_cbt,1.0,0.7037037037037037,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,22,0.0,fixed_target_ci_certified_bt,1.0,0.8214285714285714,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,22,0.0,fixed_target_ci_matched_bt,0.9259259259259259,0.8928571428571429,0.07407407407407407,1.0,1.0,1.0,3.0,0.25
misspecified_shift,22,0.0,ss_cbt,1.0,0.8214285714285714,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,22,0.08,fixed_target_ci_certified_bt,1.0,0.8846153846153846,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,22,0.08,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,22,0.08,ss_cbt,1.0,0.8461538461538461,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,22,0.18,fixed_target_ci_certified_bt,1.0,0.8846153846153846,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,22,0.18,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,22,0.18,ss_cbt,1.0,0.7307692307692307,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,22,0.28,fixed_target_ci_certified_bt,1.0,0.8846153846153846,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,22,0.28,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,22,0.28,ss_cbt,1.0,0.6923076923076923,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,22,0.38,fixed_target_ci_certified_bt,1.0,0.8846153846153846,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,22,0.38,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,1.0,1.0,3.0,0.25
misspecified_shift,22,0.38,ss_cbt,1.0,0.6153846153846154,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,23,0.0,fixed_target_ci_certified_bt,1.0,0.7857142857142857,0.0,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,23,0.0,fixed_target_ci_matched_bt,0.9615384615384616,0.8928571428571429,0.038461538461538464,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,23,0.0,ss_cbt,1.0,0.7857142857142857,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,23,0.08,fixed_target_ci_certified_bt,1.0,0.88,0.0,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,23,0.08,fixed_target_ci_matched_bt,0.8846153846153846,0.92,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,23,0.08,ss_cbt,1.0,0.88,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,23,0.18,fixed_target_ci_certified_bt,1.0,0.9166666666666666,0.0,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,23,0.18,fixed_target_ci_matched_bt,0.8461538461538461,0.9166666666666666,0.15384615384615385,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,23,0.18,ss_cbt,1.0,0.9166666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,23,0.28,fixed_target_ci_certified_bt,0.9545454545454546,0.9130434782608695,0.045454545454545456,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,23,0.28,fixed_target_ci_matched_bt,0.8076923076923077,0.9130434782608695,0.19230769230769232,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,23,0.28,ss_cbt,0.95,0.8260869565217391,0.05,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,23,0.38,fixed_target_ci_certified_bt,0.9545454545454546,0.9130434782608695,0.045454545454545456,1.0,0.3333333333333333,0.5,1.0,
misspecified_shift,23,0.38,fixed_target_ci_matched_bt,0.84,0.9130434782608695,0.16,1.0,0.6666666666666666,0.8,2.0,0.55
misspecified_shift,23,0.38,ss_cbt,1.0,0.7391304347826086,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,24,0.0,fixed_target_ci_certified_bt,0.7083333333333334,0.6071428571428571,0.2916666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,24,0.0,fixed_target_ci_matched_bt,0.6428571428571429,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,24,0.0,ss_cbt,0.7083333333333334,0.6071428571428571,0.2916666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,24,0.08,fixed_target_ci_certified_bt,0.7083333333333334,0.6296296296296297,0.2916666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,24,0.08,fixed_target_ci_matched_bt,0.6428571428571429,0.6666666666666666,0.35714285714285715,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,24,0.08,ss_cbt,0.7727272727272727,0.6296296296296297,0.22727272727272727,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,24,0.18,fixed_target_ci_certified_bt,0.7083333333333334,0.7391304347826086,0.2916666666666667,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,24,0.18,fixed_target_ci_matched_bt,0.6428571428571429,0.782608695652174,0.35714285714285715,0.6666666666666666,1.0,0.8,3.0,0.25
misspecified_shift,24,0.18,ss_cbt,0.8125,0.5652173913043478,0.1875,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,24,0.28,fixed_target_ci_certified_bt,0.7083333333333334,0.7727272727272727,0.2916666666666667,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,24,0.28,fixed_target_ci_matched_bt,0.6428571428571429,0.8181818181818182,0.35714285714285715,0.6666666666666666,1.0,0.8,3.0,0.25
misspecified_shift,24,0.28,ss_cbt,0.7692307692307693,0.45454545454545453,0.23076923076923078,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,24,0.38,fixed_target_ci_certified_bt,0.6666666666666666,0.7619047619047619,0.3333333333333333,0.6666666666666666,1.0,0.8,3.0,
misspecified_shift,24,0.38,fixed_target_ci_matched_bt,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.5,0.5,0.5,2.0,2.05
misspecified_shift,24,0.38,ss_cbt,0.7692307692307693,0.47619047619047616,0.23076923076923078,0.5,0.5,0.5,2.0,
misspecified_shift,25,0.0,fixed_target_ci_certified_bt,0.8181818181818182,0.6428571428571429,0.18181818181818182,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,25,0.0,fixed_target_ci_matched_bt,0.8518518518518519,0.8214285714285714,0.14814814814814814,1.0,1.0,1.0,3.0,0.25
misspecified_shift,25,0.0,ss_cbt,0.8181818181818182,0.6428571428571429,0.18181818181818182,1.0,1.0,1.0,3.0,
misspecified_shift,25,0.08,fixed_target_ci_certified_bt,0.8181818181818182,0.6428571428571429,0.18181818181818182,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,25,0.08,fixed_target_ci_matched_bt,0.8518518518518519,0.8214285714285714,0.14814814814814814,1.0,1.0,1.0,3.0,0.25
misspecified_shift,25,0.08,ss_cbt,0.7777777777777778,0.5,0.2222222222222222,1.0,1.0,1.0,3.0,
misspecified_shift,25,0.18,fixed_target_ci_certified_bt,0.8181818181818182,0.72,0.18181818181818182,1.0,1.0,1.0,2.0,
misspecified_shift,25,0.18,fixed_target_ci_matched_bt,0.8,0.8,0.2,1.0,1.0,1.0,2.0,0.8500000000000001
misspecified_shift,25,0.18,ss_cbt,0.75,0.48,0.25,1.0,1.0,1.0,2.0,
misspecified_shift,25,0.28,fixed_target_ci_certified_bt,0.7272727272727273,0.7619047619047619,0.2727272727272727,1.0,1.0,1.0,2.0,
misspecified_shift,25,0.28,fixed_target_ci_matched_bt,0.68,0.8095238095238095,0.32,1.0,1.0,1.0,2.0,0.8500000000000001
misspecified_shift,25,0.28,ss_cbt,0.6428571428571429,0.42857142857142855,0.35714285714285715,1.0,1.0,1.0,2.0,
misspecified_shift,25,0.38,fixed_target_ci_certified_bt,0.7272727272727273,0.8421052631578947,0.2727272727272727,1.0,1.0,1.0,2.0,
misspecified_shift,25,0.38,fixed_target_ci_matched_bt,0.64,0.8421052631578947,0.36,1.0,1.0,1.0,2.0,0.8500000000000001
misspecified_shift,25,0.38,ss_cbt,0.6153846153846154,0.42105263157894735,0.38461538461538464,1.0,1.0,1.0,2.0,
misspecified_shift,26,0.0,fixed_target_ci_certified_bt,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.0,fixed_target_ci_matched_bt,0.8214285714285714,0.8214285714285714,0.17857142857142858,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,26,0.0,ss_cbt,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,26,0.08,fixed_target_ci_certified_bt,0.8333333333333334,0.7142857142857143,0.16666666666666666,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.08,fixed_target_ci_matched_bt,0.8214285714285714,0.8214285714285714,0.17857142857142858,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,26,0.08,ss_cbt,0.8695652173913043,0.7142857142857143,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,26,0.18,fixed_target_ci_certified_bt,0.8333333333333334,0.7692307692307693,0.16666666666666666,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.18,fixed_target_ci_matched_bt,0.8,0.7692307692307693,0.2,0.5,0.3333333333333333,0.4,2.0,0.8500000000000001
misspecified_shift,26,0.18,ss_cbt,0.9090909090909091,0.7692307692307693,0.09090909090909091,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.28,fixed_target_ci_certified_bt,0.8333333333333334,0.8,0.16666666666666666,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.28,fixed_target_ci_matched_bt,0.8,0.8,0.2,0.5,0.3333333333333333,0.4,2.0,0.8500000000000001
misspecified_shift,26,0.28,ss_cbt,0.8947368421052632,0.68,0.10526315789473684,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.38,fixed_target_ci_certified_bt,0.8333333333333334,0.8,0.16666666666666666,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,26,0.38,fixed_target_ci_matched_bt,0.8,0.8,0.2,0.5,0.3333333333333333,0.4,2.0,0.8500000000000001
misspecified_shift,26,0.38,ss_cbt,0.875,0.56,0.125,0.5,0.3333333333333333,0.4,2.0,
misspecified_shift,27,0.0,fixed_target_ci_certified_bt,1.0,0.75,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,27,0.0,fixed_target_ci_matched_bt,0.9642857142857143,0.9642857142857143,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
misspecified_shift,27,0.0,ss_cbt,1.0,0.75,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,27,0.08,fixed_target_ci_certified_bt,1.0,0.75,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,27,0.08,fixed_target_ci_matched_bt,0.9642857142857143,0.9642857142857143,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
misspecified_shift,27,0.08,ss_cbt,1.0,0.6785714285714286,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,27,0.18,fixed_target_ci_certified_bt,1.0,0.7777777777777778,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,27,0.18,fixed_target_ci_matched_bt,0.9642857142857143,1.0,0.03571428571428571,1.0,1.0,1.0,3.0,0.25
misspecified_shift,27,0.18,ss_cbt,1.0,0.7037037037037037,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,27,0.28,fixed_target_ci_certified_bt,1.0,0.7777777777777778,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,27,0.28,fixed_target_ci_matched_bt,1.0,0.8518518518518519,0.0,1.0,0.6666666666666666,0.8,2.0,1.15
misspecified_shift,27,0.28,ss_cbt,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,27,0.38,fixed_target_ci_certified_bt,1.0,0.7777777777777778,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,27,0.38,fixed_target_ci_matched_bt,1.0,0.8518518518518519,0.0,1.0,0.6666666666666666,0.8,2.0,1.15
misspecified_shift,27,0.38,ss_cbt,1.0,0.6296296296296297,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,28,0.0,fixed_target_ci_certified_bt,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.0,fixed_target_ci_matched_bt,0.8695652173913043,0.7142857142857143,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,0.25
misspecified_shift,28,0.0,ss_cbt,1.0,0.42857142857142855,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,28,0.08,fixed_target_ci_certified_bt,1.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.08,fixed_target_ci_matched_bt,0.8260869565217391,0.7037037037037037,0.17391304347826086,0.3333333333333333,0.5,0.4,3.0,0.25
misspecified_shift,28,0.08,ss_cbt,1.0,0.4444444444444444,0.0,0.3333333333333333,0.5,0.4,3.0,
misspecified_shift,28,0.18,fixed_target_ci_certified_bt,1.0,0.48,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.18,fixed_target_ci_matched_bt,1.0,0.56,0.0,0.0,0.0,0.0,0.0,1.15
misspecified_shift,28,0.18,ss_cbt,1.0,0.48,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.28,fixed_target_ci_certified_bt,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.28,fixed_target_ci_matched_bt,0.9285714285714286,0.5909090909090909,0.07142857142857142,0.0,0.0,0.0,0.0,1.15
misspecified_shift,28,0.28,ss_cbt,1.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.38,fixed_target_ci_certified_bt,1.0,0.6,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,28,0.38,fixed_target_ci_matched_bt,0.8571428571428571,0.6,0.14285714285714285,0.0,0.0,0.0,0.0,1.15
misspecified_shift,28,0.38,ss_cbt,1.0,0.6,0.0,0.0,0.0,0.0,0.0,
misspecified_shift,29,0.0,fixed_target_ci_certified_bt,0.9090909090909091,0.7142857142857143,0.09090909090909091,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.0,fixed_target_ci_matched_bt,0.8214285714285714,0.8214285714285714,0.17857142857142858,1.0,1.0,1.0,3.0,0.25
misspecified_shift,29,0.0,ss_cbt,0.9090909090909091,0.7142857142857143,0.09090909090909091,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.08,fixed_target_ci_certified_bt,0.8636363636363636,0.7916666666666666,0.13636363636363635,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.08,fixed_target_ci_matched_bt,0.75,0.875,0.25,1.0,1.0,1.0,3.0,0.25
misspecified_shift,29,0.08,ss_cbt,0.9047619047619048,0.7916666666666666,0.09523809523809523,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.18,fixed_target_ci_certified_bt,0.8636363636363636,0.7916666666666666,0.13636363636363635,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.18,fixed_target_ci_matched_bt,0.75,0.875,0.25,1.0,1.0,1.0,3.0,0.25
misspecified_shift,29,0.18,ss_cbt,0.9444444444444444,0.7083333333333334,0.05555555555555555,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.28,fixed_target_ci_certified_bt,0.8636363636363636,0.7916666666666666,0.13636363636363635,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.28,fixed_target_ci_matched_bt,0.75,0.875,0.25,1.0,1.0,1.0,3.0,0.25
misspecified_shift,29,0.28,ss_cbt,0.9333333333333333,0.5833333333333334,0.06666666666666667,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.38,fixed_target_ci_certified_bt,0.8636363636363636,0.8260869565217391,0.13636363636363635,1.0,1.0,1.0,3.0,
misspecified_shift,29,0.38,fixed_target_ci_matched_bt,0.75,0.9130434782608695,0.25,1.0,1.0,1.0,3.0,0.25
misspecified_shift,29,0.38,ss_cbt,0.9285714285714286,0.5652173913043478,0.07142857142857142,1.0,1.0,1.0,3.0,
misspecified_shift,30,0.0,fixed_target_ci_certified_bt,0.9565217391304348,0.7857142857142857,0.043478260869565216,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.0,fixed_target_ci_matched_bt,0.9259259259259259,0.8928571428571429,0.07407407407407407,1.0,0.6666666666666666,0.8,2.0,0.25
misspecified_shift,30,0.0,ss_cbt,0.9565217391304348,0.7857142857142857,0.043478260869565216,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,
misspecified_shift,30,0.08,fixed_target_ci_certified_bt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.08,fixed_target_ci_matched_bt,0.9259259259259259,0.9259259259259259,0.07407407407407407,1.0,0.6666666666666666,0.8,2.0,0.25
misspecified_shift,30,0.08,ss_cbt,0.9565217391304348,0.8148148148148148,0.043478260869565216,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.18,fixed_target_ci_certified_bt,0.9565217391304348,0.8461538461538461,0.043478260869565216,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.18,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,0.6666666666666666,0.8,2.0,0.25
misspecified_shift,30,0.18,ss_cbt,0.9565217391304348,0.8461538461538461,0.043478260869565216,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.28,fixed_target_ci_certified_bt,0.9565217391304348,0.8461538461538461,0.043478260869565216,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.28,fixed_target_ci_matched_bt,0.8888888888888888,0.9230769230769231,0.1111111111111111,1.0,0.6666666666666666,0.8,2.0,0.25
misspecified_shift,30,0.28,ss_cbt,1.0,0.8461538461538461,0.0,1.0,0.6666666666666666,0.8,2.0,
misspecified_shift,30,0.38,fixed_target_ci_certified_bt,0.9565217391304348,0.88,0.043478260869565216,1.0,1.0,1.0,2.0,
misspecified_shift,30,0.38,fixed_target_ci_matched_bt,0.8888888888888888,0.96,0.1111111111111111,1.0,1.0,1.0,2.0,0.25
misspecified_shift,30,0.38,ss_cbt,1.0,0.84,0.0,1.0,1.0,1.0,2.0,
misspecified_shift,31,0.0,fixed_target_ci_certified_bt,1.0,0.7857142857142857,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,31,0.0,fixed_target_ci_matched_bt,0.9629629629629629,0.9285714285714286,0.037037037037037035,1.0,1.0,1.0,3.0,0.25
misspecified_shift,31,0.0,ss_cbt,1.0,0.7857142857142857,0.0,1.0,1.0,1.0,3.0,
misspecified_shift,31,0.08,fixed_target_ci_certified_bt,1.0,0.8148148148148148,0.0,1.0,1.0,1.0,3.0,
